14:13	예레미야 4:10, 예레미야 5:31, 예레미야 6:13-14, 예레미야 23:16-17, 예레미야 27:8-10, 에스겔 13:10, 미가 3:11
14:14	예레미야 23:25-26, 예레미야 29:21, 예레미야 23:21, 예레미야 27:15, 예레미야 애가 2:14
14:15	예레미야 5:12-13, 예레미야 23:15, 에스겔 12:24, 에스겔 13:9
14:16	시편 79:2-3, 예레미야 9:22, 예레미야 4:18
14:17	예레미야 8:18, 예레미야 8:21, 예레미야 9:1, 예레미야 애가 1:15
14:18	에스겔 7:15, 예레미야 애가 5:10, 신명기 28:36
14:19	예레미야 12:8, 예레미야 애가 5:22, 역대기하 36:15-16, 예레미야 8:15
14:20	에스라 9:7, 다니엘 9:5, 다니엘 9:8
14:21	에스겔 36:22, 다니엘 9:15, 출애굽기 32:13, 레위기 26:41-42, 시편 106:43-45
14:22	신명기 28:12, 이사야 30:23, 요엘 2:23
15:1	출애굽기 32:11, 사무엘상 7:9, 시편 99:6, 시편 106:23
15:2	에스겔 5:2, 에스겔 12:11
15:3	에스겔 14:21, 신명기 28:26, 예레미야 7:33
15:4	열왕기하 21:11, 열왕기하 23:26, 열왕기하 24:3-4, 신명기 28:15, 신명기 28:25, 예레미야 24:9, 에스겔 23:46
15:6	예레미야 2:13, 이사야 1:4, 스바냐 1:4
15:7	신명기 28:15, 신명기 28:18, 예레미야 9:21, 에스겔 24:21, 예레미야 5:3
15:9	예레미야 44:27, 에스겔 5:12
15:10	예레미야 20:14
15:13	예레미야 20:5
15:14	레위기 26:38, 예레미야 16:13, 신명기 32:22, 이사야 42:24-25, 예레미야 17:4
15:15	예레미야 11:20, 예레미야 12:3, 예레미야 17:18, 예레미야 37:15, 시편 69:7
15:16	에스겔 3:1-3, 요한 계시록 10:9-10
15:17	시편 1:1, 예레미야 20:8
15:20	예레미야 1:18, 에스겔 3:9, 예레미야 20:11
16:4	예레미야 15:2, 시편 79:2-3, 이사야 5:25, 예레미야 7:33, 예레미야 9:22, 예레미야 36:30, 에스겔 5:12
16:5	에스겔 24:16-17, 신명기 31:17, 이사야 27:11, 이사야 63:10
16:9	이사야 24:7-8, 예레미야 7:34, 요한 계시록 18:23
16:10	예레미야 5:19
16:11	사사기 2:12, 예레미야 8:1-2, 다니엘 9:11, 아모스 2:4
16:12	예레미야 7:26, 느헤미야 9:29, 예레미야 6:28
16:13	역대기하 7:20, 예레미야 15:14, 예레미야 17:4, 신명기 4:27-28, 신명기 28:36
16:14	출애굽기 20:2, 예레미야 23:7-8
16:15	신명기 30:1-3, 예레미야 3:18, 예레미야 24:6, 예레미야 30:3, 예레미야 32:37, 아모스 9:14
16:18	이사야 40:2, 레위기 26:30, 시편 106:38
16:19	예레미야 17:17, 예레미야 10:5, 예레미야 10:14
16:20	시편 115:4, 예레미야 2:11, 고린도 전서 8:4
17:2	사사기 3:7, 역대기하 24:18, 역대기하 33:1, 역대기하 33:3, 이사야 1:29, 에스겔 6:13
17:3	열왕기하 24:11, 열왕기하 24:13, 예레미야 15:13, 레위기 26:30, 에스겔 6:3
17:4	예레미야 애가 5:2, 신명기 28:48, 예레미야 16:13, 이사야 5:25, 예레미야 15:14
17:5	이사야 30:1-2, 열왕기하 16:7
17:7	시편 34:8, 시편 146:5, 이사야 26:3
17:8	시편 1:3, 시편 92:12-13
17:9	창세기 6:5, 창세기 8:21, 잠언 28:26
17:10	사무엘상 16:7, 역대기상 28:9, 잠언 17:3, 잠언 21:2, 로마서 2:6, 갈라디아서 6:7, 요한 계시록 2:23, 요한 계시록 22:12
17:11	잠언 28:20, 이사야 1:23, 야고보서 5:4
17:12	역대기하 2:5, 이사야 6:1
17:13	시편 73:27, 이사야 1:28, 예레미야 2:13, 요한 계시록 22:1
17:14	예레미야 15:20
17:15	이사야 5:19, 베드로 후서 3:4
17:18	예레미야 15:15, 예레미야 20:11, 예레미야 18:23
17:19	예레미야 7:2
17:21	느헤미야 13:19
17:22	출애굽기 20:9-10, 레위기 23:3, 출애굽기 31:13
17:23	이사야 48:4, 에스겔 20:13
17:24	신명기 5:12-14
17:25	시편 132:11, 예레미야 22:4
17:26	예레미야 32:44, 예레미야 33:13, 레위기 1:3, 에스라 3:3, 레위기 2:1-2, 시편 107:22, 시편 116:17, 예레미야 33:10-11
17:27	열왕기하 25:9-10, 예레미야 39:8, 열왕기하 22:16-17, 예레미야 애가 4:11
18:2	예레미야 19:1
18:6	로마서 9:20-21
18:7	예레미야 1:10, 예레미야 12:14, 예레미야 25:9, 예레미야 45:4
18:8	열왕기상 8:33-34, 시편 106:45, 예레미야 7:3, 예레미야 26:3, 에스겔 18:21, 요엘 2:13, 요나 3:5, 요나 3:10
18:11	이사야 1:16, 에스겔 18:23
18:12	예레미야 2:25, 신명기 29:19-20, 예레미야 7:24
18:13	예레미야 2:13
18:15	예레미야 2:19, 예레미야 3:21, 예레미야 10:14-15, 예레미야 6:16
18:16	레위기 26:33, 에스겔 6:14, 열왕기상 9:8, 예레미야 19:8, 예레미야 애가 2:15, 미가 6:16, 신명기 28:37
18:17	신명기 31:17
18:18	예레미야 11:19
18:20	시편 35:7
18:21	예레미야 12:3, 예레미야 애가 5:3, 역대기하 36:17
18:22	시편 38:12
18:23	예레미야 11:19-20, 예레미야 15:15, 시편 35:4
19:1	예레미야 18:2
19:2	여호수아 15:8, 여호수아 15:12, 역대기하 28:1, 역대기하 28:3, 예레미야 7:31
19:4	열왕기하 22:16-17, 이사야 65:11, 역대기하 33:1, 역대기하 33:4, 열왕기하 21:16, 이사야 59:7, 예레미야 2:34, 예레미야 애가 4:13, 마태복음 23:34-35
19:5	역대기하 28:1, 역대기하 28:3, 역대기하 33:1, 역대기하 33:6, 이사야 57:5, 레위기 18:21, 예레미야 7:31, 예레미야 32:35
19:6	예레미야 7:32
19:7	신명기 28:25-26, 시편 79:2, 예레미야 7:33, 예레미야 16:4
19:8	열왕기상 9:8, 예레미야 18:16, 예레미야 애가 2:15
19:9	레위기 26:29, 신명기 28:53, 예레미야 애가 2:20, 예레미야 애가 4:10, 에스겔 5:10
19:11	예레미야 7:32
19:13	시편 79:1, 예레미야 8:1-2, 스바냐 1:4-5, 예레미야 7:18, 예레미야 32:29
19:15	느헤미야 9:17, 느헤미야 9:29, 스가랴 7:12
20:2	역대기하 16:10
20:3	예레미야 6:25
20:4	신명기 28:32, 예레미야 25:9, 예레미야 39:9
20:5	열왕기하 20:17, 열왕기하 24:11, 열왕기하 24:13, 열왕기하 25:13-15, 예레미야 애가 1:10, 역대기하 36:10, 예레미야 15:13
20:6	예레미야 14:14, 예레미야 28:15, 예레미야 29:21
20:7	에스겔 3:14, 미가 3:8, 시편 22:7, 예레미야 15:10, 예레미야 15:15
20:8	역대기하 36:16, 예레미야 6:10
20:9	열왕기상 19:2, 열왕기상 19:4, 요나 1:3, 예레미야 6:11, 아모스 3:8, 사도행전 4:19-20
20:10	시편 31:13, 시편 38:16
20:11	예레미야 1:8, 로마서 8:31, 시편 27:2, 예레미야 15:15, 예레미야 15:20, 예레미야 17:18, 시편 6:10
20:12	예레미야 17:10, 예레미야 11:20, 베드로 전서 2:23, 시편 59:10, 예레미야 17:18
20:14	욥기 3:3, 예레미야 15:10
20:17	욥기 10:18
20:18	욥기 3:20
21:1	열왕기하 24:18, 역대기상 3:15, 역대기하 36:9-10, 예레미야 38:1, 예레미야 29:25, 예레미야 37:3, 예레미야 52:24, 예레미야 52:27
21:2	열왕기하 25:1, 예레미야 32:28, 예레미야 39:1, 사무엘상 7:10, 역대기하 14:11, 이사야 37:36-37
21:4	예레미야 32:5
21:5	이사야 5:25, 이사야 63:10, 예레미야 애가 2:5
