12:35	에베소서 6:14, 베드로 전서 1:13, 마태복음 25:1, 빌립보서 2:15
12:36	마태복음 25:5, 마가복음 13:35
12:39	마태복음 24:43, 데살로니가 전서 5:2, 베드로 후서 3:10, 요한 계시록 16:15
12:40	마태복음 24:44, 마태복음 25:13, 요한 계시록 3:3
12:42	마태복음 24:45-47
12:45	베드로 후서 3:3-4, 마태복음 24:48-51
12:47	야고보서 1:22, 야고보서 4:17
12:48	마태복음 25:29, 요한복음 15:2
12:50	마가복음 10:38-39, 요한복음 12:27
12:51	마태복음 10:34-36, 요한복음 7:41, 요한복음 7:43, 요한복음 9:16
12:53	미가 7:6
12:56	마태복음 16:2-3, 누가복음 19:42
12:58	마태복음 5:25-26
13:3	사도행전 3:19
13:6	마태복음 21:19, 마가복음 11:13
13:7	마태복음 3:10, 마태복음 7:19
13:9	베드로 후서 3:9
13:12	이사야 61:1, 누가복음 4:18
13:14	출애굽기 20:9-10, 출애굽기 23:12, 출애굽기 35:2, 신명기 5:13-14, 마태복음 12:10, 마가복음 3:2, 요한복음 5:15-16, 요한복음 9:14, 요한복음 9:16
13:15	마태복음 23:27-28, 누가복음 12:1, 누가복음 14:5
13:17	누가복음 9:43
13:19	마태복음 13:31-32, 마가복음 4:30-32
13:21	마태복음 13:33
13:22	마태복음 9:35, 마가복음 6:6
13:24	이사야 55:6, 마태복음 7:13-14, 빌립보서 3:12-14, 디모데 전서 6:12
13:25	누가복음 6:46, 마태복음 25:11-12
13:26	마태복음 7:22-23
13:28	마태복음 8:11-12
13:30	마태복음 19:30, 마태복음 20:16, 마가복음 10:31
13:33	마태복음 16:21
13:34	역대기하 24:20-21, 느헤미야 9:26, 마태복음 23:37
13:35	레위기 26:31, 열왕기상 9:7-8, 예레미야 12:7, 예레미야 22:5, 미가 3:12, 시편 118:26, 마태복음 23:38-39
14:1	누가복음 7:36, 누가복음 11:37
14:3	마태복음 12:10-11, 마가복음 3:4, 누가복음 6:9, 요한복음 5:15-16, 요한복음 7:23
14:5	출애굽기 23:5, 신명기 22:4, 마태복음 12:11, 누가복음 13:15
14:7	마태복음 23:2, 마태복음 23:6, 누가복음 11:43, 누가복음 20:46
14:8	잠언 25:6-7
14:10	잠언 15:33, 야고보서 4:10, 베드로 전서 5:5
14:11	시편 18:27, 잠언 29:23, 마태복음 23:12, 누가복음 18:14, 야고보서 4:6
14:12	누가복음 6:34-35
14:13	욥기 31:16, 욥기 31:22, 잠언 3:27-28
14:14	사도행전 20:35, 요한복음 5:28-29, 요한복음 11:24, 사도행전 24:15
14:16	마태복음 22:2
14:18	마태복음 22:3
14:19	마태복음 22:5
14:23	마태복음 22:9-10
14:24	마태복음 21:43, 마태복음 22:8
14:26	요한 계시록 12:11, 마태복음 10:37, 누가복음 18:29-30, 요한복음 12:25
14:27	마태복음 10:38, 마태복음 16:24, 마가복음 8:34, 누가복음 9:23
14:31	잠언 11:14, 잠언 20:18, 잠언 24:6
14:33	마태복음 19:27, 누가복음 9:62, 빌립보서 3:7-8
14:34	마태복음 5:13, 마가복음 9:50, 골로새서 4:6
14:35	마태복음 13:43, 마가복음 4:9, 요한 계시록 2:29
15:1	마태복음 9:10-11, 마가복음 2:15-16, 누가복음 5:29-30, 누가복음 19:2-6, 디모데 전서 1:15
15:2	누가복음 7:39, 누가복음 19:7
15:4	에스겔 34:11, 에스겔 34:16, 마태복음 18:12-13, 누가복음 19:10
15:6	마태복음 18:14, 로마서 12:15, 베드로 전서 2:25
15:7	에스겔 33:11, 누가복음 5:32, 누가복음 19:8-10
15:10	마태복음 9:13, 마가복음 2:17
15:15	레위기 11:7-8
15:21	역대기하 7:14, 시편 32:5, 시편 51:4, 잠언 28:13, 누가복음 18:13, 요한 1서 1:9
15:24	로마서 6:13, 에베소서 2:4-5, 골로새서 2:13, 누가복음 15:7, 누가복음 15:10
16:1	창세기 24:2
16:8	요한복음 12:36, 에베소서 5:8, 데살로니가 전서 5:5
16:9	마태복음 19:21, 디모데 전서 6:17, 마태복음 25:34, 누가복음 12:20-21
16:12	누가복음 12:48
16:13	마태복음 6:24
16:14	이사야 53:3
16:15	마태복음 6:2, 마태복음 23:27-28, 누가복음 10:29, 누가복음 18:9, 사무엘상 16:7, 역대기상 28:9, 역대기하 6:30, 베드로 전서 5:5
16:16	마태복음 11:12-13
16:17	마태복음 5:17-18
16:18	마태복음 5:32, 마태복음 19:9, 마가복음 10:11-12, 로마서 7:2-3
16:19	에스더 8:15
16:25	누가복음 6:21, 누가복음 6:25
16:29	신명기 18:18, 누가복음 24:25-27
16:31	요한복음 5:46
17:1	마태복음 18:7
17:2	마태복음 18:6, 마가복음 9:42
17:3	잠언 17:10, 레위기 19:17, 잠언 19:11, 마태복음 18:15
17:4	이사야 55:7, 마태복음 6:12, 마태복음 18:21-22, 골로새서 3:13, 베드로 전서 4:8
17:5	마가복음 9:23-24, 히브리서 12:2
17:6	마태복음 17:20, 마태복음 21:21, 마가복음 11:23
17:10	고린도 전서 9:16
17:12	레위기 13:45-46, 마태복음 8:1-2
17:14	레위기 14:2-4, 신명기 24:8, 마태복음 8:3-4, 누가복음 5:13-14, 열왕기하 5:1, 열왕기하 5:14
17:16	열왕기하 17:24, 요한복음 4:9
17:19	마태복음 9:22, 마가복음 5:34, 누가복음 7:50
17:20	마태복음 24:3
17:21	마태복음 12:28, 마태복음 21:5
17:22	마태복음 9:15, 누가복음 5:35
17:23	마태복음 24:23, 마태복음 24:26, 마가복음 13:21, 누가복음 21:8, 요한 1서 4:1
17:24	다니엘 7:13, 마태복음 24:27
17:25	마가복음 8:31, 마가복음 9:31, 누가복음 9:22
17:26	창세기 6:5, 마태복음 24:37-39
17:27	창세기 7:7, 창세기 7:17, 창세기 7:21
17:28	창세기 19:15
17:29	창세기 19:24-25
17:30	고린도 전서 1:7, 데살로니가 후서 1:7-8
17:31	마태복음 24:17-18, 마가복음 13:15-16
17:32	창세기 19:17, 창세기 19:26
17:33	마태복음 10:39, 마태복음 16:25, 마가복음 8:35, 누가복음 9:24, 요한복음 12:25
17:34	마태복음 24:40-41
17:37	마태복음 24:28
18:1	누가복음 11:9, 로마서 12:12, 에베소서 6:18, 빌립보서 4:6, 골로새서 4:2, 데살로니가 전서 5:17
18:5	누가복음 11:7-8
18:7	요한 계시록 6:9-10, 베드로 후서 3:9
18:9	누가복음 10:29
18:11	요한복음 7:47-49
18:12	레위기 27:30, 마태복음 23:23
18:13	시편 51:1-3
18:14	이사야 66:2, 마태복음 21:28-31, 이사야 2:11, 마태복음 23:12, 야고보서 4:6, 베드로 전서 5:5
18:15	마태복음 19:13-15, 마가복음 10:13-16
18:16	베드로 전서 2:2
18:17	마태복음 18:3, 마가복음 10:15
18:18	마태복음 19:16-22, 마가복음 10:17-22, 누가복음 10:25-28
18:19	마태복음 19:17, 마가복음 10:18
18:20	출애굽기 20:14, 신명기 5:18, 출애굽기 20:13, 신명기 5:17, 출애굽기 20:15, 신명기 5:19, 출애굽기 20:16, 신명기 5:20, 출애굽기 20:12, 신명기 5:16, 로마서 13:9, 에베소서 6:2
18:22	마태복음 6:20, 마태복음 19:21, 마가복음 10:21, 누가복음 12:33, 디모데 전서 6:18-19
18:23	마태복음 19:22, 마가복음 10:22
18:24	잠언 11:28, 마태복음 19:23, 마가복음 10:23-24, 디모데 전서 6:9
18:25	마태복음 19:24, 마가복음 10:25
18:26	마태복음 19:25
18:27	창세기 18:14, 예레미야 32:17, 스가랴 8:6, 마태복음 19:26, 마가복음 10:27
18:28	마태복음 19:27
18:29	마태복음 19:28-29, 마가복음 10:29-30
18:30	요한 계시록 2:10
18:31	시편 16:10, 시편 22:16-18, 시편 34:20, 시편 41:9, 시편 69:21, 이사야 53:1-12, 미가 5:1, 스가랴 9:9, 스가랴 11:12, 스가랴 13:7, 마태복음 16:21, 마태복음 20:17-19, 마가복음 10:32-34
18:32	시편 2:1-2, 마태복음 27:2, 사도행전 3:13, 사도행전 4:27-28, 시편 22:7, 이사야 50:6
18:33	이사야 53:5, 이사야 53:7, 마가복음 10:33-34, 누가복음 9:22
18:34	마가복음 9:31-32
18:35	마태복음 20:29-34, 마가복음 10:46-52
18:42	누가복음 7:50, 누가복음 17:19
18:43	마태복음 20:34, 누가복음 5:26
19:7	마태복음 9:11, 누가복음 5:30, 누가복음 15:2
19:8	출애굽기 22:1, 레위기 6:4-5, 누가복음 3:12-14
19:10	에스겔 34:16, 마태복음 9:13, 마태복음 15:24, 누가복음 15:4, 로마서 5:8, 디모데 전서 1:15
19:11	사도행전 1:6
19:12	마태복음 25:14, 마가복음 13:34, 요한복음 18:36
19:13	마태복음 25:15
19:15	마태복음 25:19
19:16	마태복음 25:20-21
19:17	누가복음 16:10
19:18	마태복음 25:22-23
19:21	마태복음 25:24
19:22	마태복음 25:26-27
19:24	마태복음 25:28
19:26	마태복음 13:12, 마태복음 25:29, 마가복음 4:25, 누가복음 8:18
19:29	사도행전 1:12, 마태복음 21:1-3, 마가복음 11:1-6
19:32	마태복음 21:6-7
19:35	스가랴 9:9, 마가복음 11:7-10, 요한복음 12:14-15
19:36	열왕기하 9:13, 마태복음 21:8
19:38	시편 118:26, 마태복음 21:9, 마가복음 11:9
19:39	마태복음 21:15, 요한복음 12:19
19:41	요한복음 11:35
19:42	누가복음 1:76, 누가복음 1:79, 이사야 6:9-10, 마태복음 13:14
19:43	신명기 28:52, 다니엘 9:26, 누가복음 21:20
19:44	누가복음 23:28-29, 미가 3:12, 마태복음 24:2, 마가복음 13:2, 누가복음 21:6
19:45	마태복음 21:12, 마가복음 11:15-16
19:46	이사야 56:7, 예레미야 7:11, 마태복음 21:13, 마가복음 11:17, 요한복음 2:16
19:47	마가복음 11:18
19:48	마가복음 12:37, 누가복음 21:38
20:2	마태복음 21:23-27, 마가복음 11:27-33
20:6	마태복음 14:3, 마태복음 14:5, 누가복음 7:29
20:9	이사야 5:7, 마태복음 21:33-41, 마가복음 12:1-9
20:10	열왕기하 17:13-14, 역대기하 36:15-16, 사도행전 7:52, 히브리서 11:36-37
20:13	마태복음 17:5, 요한복음 3:16
20:15	사도행전 3:15
20:17	시편 118:22, 이사야 28:16, 마태복음 21:42, 마태복음 21:44, 마가복음 12:10-11, 사도행전 4:11, 로마서 9:31-33, 베드로 전서 2:7
20:18	이사야 8:14-15
20:19	마태복음 21:45-46, 마가복음 12:12
20:20	마태복음 22:15-22, 마가복음 12:13-17, 누가복음 11:53-54
20:25	로마서 13:7, 디도서 3:1, 베드로 전서 2:13, 다니엘 3:17-18, 말라기 3:8, 마태복음 22:21, 마가복음 12:17, 누가복음 23:2
20:27	사도행전 23:8, 마태복음 22:23-28, 마가복음 12:18-23
20:28	창세기 38:7-8, 신명기 25:5-6
20:35	마태복음 22:29-30, 마가복음 12:24-25
20:37	출애굽기 3:2, 출애굽기 3:6, 마태복음 22:31-33, 마가복음 12:26-27
20:38	마태복음 22:32
20:41	마태복음 22:41-46, 마가복음 12:35-37
20:43	시편 110:1, 사도행전 2:34-35
20:46	마태복음 23:2, 마태복음 23:6-7, 마가복음 12:38-40, 누가복음 11:43
21:1	마가복음 12:41
21:2	마가복음 12:42
21:3	마가복음 12:43-44, 고린도 후서 8:12
21:4	마태복음 22:37
21:5	마태복음 24:1-2, 마가복음 13:1-2
21:6	열왕기상 9:7-8, 예레미야 7:12, 예레미야 7:14, 미가 3:12, 누가복음 19:44
21:7	마태복음 24:3, 마가복음 13:4
21:8	디모데 후서 3:13, 요한 1서 4:1, 요한 계시록 12:9, 마태복음 24:4-5, 마가복음 13:5-6
21:9	마태복음 24:6, 마가복음 13:7
21:10	요한 계시록 6:4, 마태복음 24:7, 마가복음 13:8
21:11	사도행전 11:28, 요한 계시록 6:6, 요한 계시록 6:8
21:12	요한복음 16:2, 마태복음 10:17-18, 마태복음 24:9, 마가복음 13:9, 사도행전 25:23, 요한 계시록 2:10
21:14	누가복음 12:11-12
21:15	마가복음 13:11, 사도행전 6:8, 사도행전 6:10
21:16	미가 7:6, 마태복음 10:21, 마가복음 13:12-13, 사도행전 7:59
21:17	마태복음 10:22, 마태복음 24:9, 요한복음 15:21
21:18	마태복음 10:29-30, 누가복음 12:6-7
21:19	마태복음 24:13, 로마서 5:3-4, 히브리서 10:36, 베드로 후서 1:5-6
21:20	누가복음 19:43, 다니엘 9:26-27, 마태복음 23:37-38, 마태복음 24:15-16
21:21	마가복음 13:14
21:23	마태복음 24:19, 마가복음 13:17, 누가복음 19:44, 누가복음 23:28-29
21:24	신명기 28:64, 다니엘 9:26, 다니엘 4:25
21:25	마태복음 24:29, 마가복음 13:24-25
21:26	이사야 34:4
21:27	다니엘 7:13, 마태복음 24:30, 마가복음 13:26, 요한 계시록 1:7
21:29	마태복음 24:32-33, 마가복음 13:28-29
21:32	마태복음 24:34, 마가복음 13:30
21:33	마태복음 24:35, 마가복음 13:31
21:34	이사야 5:11-12, 로마서 13:13, 잠언 11:4, 마태복음 6:25, 디모데 전서 6:8, 데살로니가 전서 5:2-3, 베드로 후서 3:10
21:36	마태복음 25:13, 마가복음 13:33, 마가복음 13:35, 고린도 전서 16:13, 베드로 전서 5:8, 로마서 12:12, 에베소서 6:18, 베드로 전서 4:7, 마태복음 24:42, 마가복음 13:35, 요한 계시록 6:16-17, 요한 계시록 16:15
22:1	레위기 23:5-8, 누가복음 22:7, 요한복음 13:1, 출애굽기 12:3, 출애굽기 12:6
22:2	누가복음 9:22, 마태복음 21:45-46, 마태복음 26:3-5, 마가복음 14:1-2, 누가복음 20:19
22:3	마태복음 26:14-16, 마가복음 14:10-11, 요한복음 6:70, 요한복음 13:2, 요한복음 13:27, 사도행전 1:16-17
22:4	요한복음 13:18
22:5	스가랴 11:12
22:7	출애굽기 12:14, 출애굽기 12:18, 출애굽기 23:14-15, 출애굽기 23:18, 신명기 16:1-2, 마태복음 26:17, 마가복음 14:12
22:8	출애굽기 12:8
22:10	마태복음 26:18-19, 마가복음 14:13-16
22:14	마태복음 26:20, 마가복음 14:17
22:18	마태복음 26:29
22:19	출애굽기 12:8, 출애굽기 12:19-20, 신명기 16:3, 히브리서 10:10, 베드로 전서 2:24, 고린도 전서 10:16, 마태복음 26:26, 마가복음 14:22, 고린도 전서 11:23-25
22:20	히브리서 9:13-14, 베드로 전서 1:18-19, 출애굽기 24:8, 예레미야 31:31, 고린도 후서 3:6, 히브리서 7:22, 히브리서 8:8, 히브리서 8:13, 히브리서 12:24, 마태복음 26:26-28, 마가복음 14:22-24
22:21	시편 41:9, 마태복음 26:21, 마가복음 14:18, 요한복음 13:21
22:22	이사야 53:7-8, 다니엘 9:26, 사도행전 4:27-28, 마태복음 26:24
22:23	마태복음 26:22, 마가복음 14:19, 요한복음 13:22
22:24	마가복음 9:34, 누가복음 9:46
22:25	마태복음 20:25-27, 마가복음 10:42-44
22:26	베드로 전서 5:2-3, 누가복음 9:46-48, 마태복음 23:11, 마가복음 9:35
22:27	마태복음 20:28, 요한복음 13:3-5, 빌립보서 2:5-7
22:28	히브리서 4:15, 요한복음 6:67-68
22:29	시편 110:4, 다니엘 7:27, 누가복음 12:32, 디모데 후서 2:12, 히브리서 12:28, 야고보서 2:5, 요한 계시록 1:6, 요한 계시록 5:9-10
22:30	누가복음 13:29, 요한복음 17:24, 요한 계시록 19:9, 고린도 전서 6:2, 요한 계시록 2:26-27, 요한 계시록 3:21, 마태복음 19:28, 요한 계시록 20:4, 요한 계시록 20:6
22:31	마태복음 26:31, 마가복음 14:27, 베드로 전서 5:8
22:32	요한복음 17:15, 요한복음 21:15-17, 히브리서 12:12
22:33	마태복음 26:33, 마가복음 14:29, 요한복음 13:37
22:34	마태복음 26:34, 마가복음 14:30, 누가복음 22:61, 요한복음 13:38
22:35	마태복음 10:9-10, 마가복음 6:7-9, 누가복음 9:2-3
22:37	이사야 53:12, 누가복음 18:31
22:39	마태복음 26:30, 마가복음 14:26, 요한복음 18:1
22:40	마태복음 26:36-46, 마가복음 14:32-42, 누가복음 22:46
22:42	마태복음 6:10, 요한복음 5:30, 요한복음 6:38
22:43	열왕기상 19:5, 열왕기상 19:7, 다니엘 10:18-19, 마태복음 4:11
22:44	요한복음 12:27, 히브리서 5:7
22:46	누가복음 22:40
22:47	마태복음 26:47-50, 마가복음 14:43-46, 요한복음 18:2-3
22:50	마태복음 26:51-52, 마가복음 14:47, 요한복음 18:10-11
22:52	마태복음 26:55-56, 마가복음 14:48-49
22:53	누가복음 19:47, 요한복음 7:30, 요한복음 19:11
22:54	이사야 53:7, 요한복음 18:12, 사도행전 8:32, 마태복음 26:57-58, 마가복음 14:53-54, 요한복음 18:15
22:55	마태복음 26:69-75, 마가복음 14:66-72, 요한복음 18:18
22:57	요한복음 18:17
22:58	요한복음 18:25-27
22:61	마태복음 26:75, 마가복음 14:72, 누가복음 22:34
22:63	시편 22:7, 이사야 50:6, 이사야 53:5, 마태복음 26:67-68, 마가복음 14:65
22:66	시편 2:2, 마태복음 27:1, 마가복음 15:1, 사도행전 4:26
22:67	마태복음 26:63, 마가복음 14:61
22:69	다니엘 7:13, 시편 110:1, 마태복음 26:64, 마가복음 14:62, 사도행전 2:32-33, 사도행전 7:55, 로마서 8:34, 골로새서 3:1, 히브리서 1:3
22:71	마태복음 26:65, 마가복음 14:63
23:1	마태복음 27:2, 마가복음 15:1, 요한복음 18:28
23:2	시편 35:11, 마가복음 12:17, 사도행전 24:5, 요한복음 18:36
23:3	마태복음 27:11
23:4	요한복음 18:38, 히브리서 7:26, 베드로 전서 2:21-22
23:7	누가복음 3:1
23:8	마태복음 14:1-2, 마가복음 6:14, 누가복음 9:7-9
23:9	이사야 53:7
23:11	이사야 53:3, 시편 22:7, 시편 2:1-2
23:14	요한복음 18:38
23:16	마태복음 27:26, 요한복음 19:1
23:18	마태복음 27:20-21, 마가복음 15:11, 요한복음 18:40
23:20	마태복음 27:22-26, 마가복음 15:12-15, 요한복음 19:12
23:21	요한복음 19:6
23:22	시편 69:4
23:23	요한복음 19:15-16
23:26	마가복음 15:21, 요한복음 19:17
23:28	마가복음 13:17, 누가복음 19:44
23:29	마태복음 24:19, 누가복음 21:23
23:30	호세아 10:8
23:32	이사야 53:12, 마태복음 27:38
23:33	마태복음 27:33, 요한복음 19:17-18
23:34	사도행전 7:59-60, 시편 22:18, 마태복음 27:35, 마가복음 15:24, 요한복음 19:23-24
23:35	시편 22:7-8, 마태복음 27:41-43, 마가복음 15:31
23:36	시편 69:21
23:38	마태복음 27:37, 마가복음 15:26, 요한복음 19:19
23:39	마태복음 27:44, 마가복음 15:32
23:42	누가복음 1:32-33
23:43	이사야 11:6, 이사야 35:1, 이사야 65:17, 요한복음 5:28-29, 사도행전 24:15, 요한 계시록 21:1
23:44	마태복음 27:45, 마가복음 15:33
23:45	출애굽기 26:31-33, 마태복음 27:51, 마가복음 15:38, 히브리서 10:19-20
23:46	시편 31:5, 사도행전 7:59, 마태복음 27:50
23:47	마태복음 27:54
23:49	마태복음 27:55-56, 마가복음 15:40-41, 누가복음 8:2-3
23:50	마태복음 27:57-60, 마가복음 15:43-46, 요한복음 19:38
23:53	신명기 21:22-23, 이사야 53:9
23:54	마가복음 15:42, 요한복음 19:42, 출애굽기 20:9-10, 신명기 5:13-14
23:55	마태복음 27:61, 마가복음 15:47
23:56	출애굽기 16:29, 출애굽기 20:9-10, 출애굽기 31:15, 신명기 5:12
24:1	마태복음 28:1, 마가복음 16:1-2, 요한복음 20:1
24:2	마태복음 28:2, 마가복음 16:4
24:3	마가복음 16:5
24:5	마태복음 28:5-7, 마가복음 16:5-7
24:7	요나 1:17, 마태복음 16:21, 마가복음 8:31, 누가복음 9:22
24:8	요한복음 2:22
24:9	마태복음 28:8
24:10	누가복음 8:1-3
24:16	요한복음 20:14, 요한복음 21:4
24:19	마태복음 2:23, 마태복음 21:11, 신명기 18:18, 누가복음 7:15-16, 요한복음 3:2, 요한복음 6:14, 사도행전 2:22
24:20	누가복음 23:1, 사도행전 3:13, 사도행전 13:27-28, 요한복음 19:17-18
24:21	사도행전 1:6
24:22	마태복음 28:1, 마태복음 28:8, 누가복음 24:9-11
24:24	누가복음 24:12, 요한복음 20:3
24:26	시편 22:16-18, 이사야 53:7-9, 고린도 전서 15:3, 빌립보서 2:9-11, 히브리서 2:9, 베드로 전서 1:11
24:27	요한복음 1:45, 사도행전 10:43, 사도행전 26:22
24:30	마태복음 14:19, 마태복음 15:36, 마가복음 6:41
24:31	요한복음 20:19
24:34	고린도 전서 15:3, 고린도 전서 15:5
24:35	누가복음 24:30-31
24:36	요한복음 20:19, 요한복음 20:21
24:37	마태복음 14:26
24:41	요한복음 21:5
24:44	마태복음 16:21, 누가복음 9:22, 누가복음 24:27, 요한복음 5:39
24:45	요한복음 12:16
24:46	이사야 53:5, 요나 1:17, 마가복음 9:31
24:47	사도행전 5:31, 사도행전 13:38-39, 사도행전 4:1-2, 사도행전 5:27-28, 갈라디아서 3:14, 디모데 전서 3:16
24:48	요한복음 15:26-27, 사도행전 1:8
24:49	요엘 2:28, 요한복음 14:16, 사도행전 1:4-5, 사도행전 2:1, 사도행전 2:4
24:51	사도행전 1:9
24:52	요한복음 16:22, 사도행전 1:12
24:53	사도행전 2:46-47
